entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,pnl_pips,confluence_score,confidence,fvg_bias,timeframe,fvg_timeframe,base_lot_size,consecutive_losses_trigger,recovery_multiplier,use_atr_sl_tp,atr_sl_multiplier,atr_tp_multiplier,sl_pips,tp_pips,min_confidence_score,adx_threshold,use_statistical,weight_fvg,weight_fvg_size_atr,weight_hurst,weight_lr_deviation,weight_skewness,weight_kurtosis,weight_obv_div,weight_overlap_count,weight_regime,weight_vwap,weight_obv,weight_volume,hurst,lr_deviation,r2,skewness,kurtosis,obv_divergence,atr_percentile,score_fvg,score_fvg_size_atr,score_hurst,score_lr_deviation,score_skewness,score_kurtosis,score_obv_div,score_overlap_count,score_regime,score_vwap,score_obv,score_volume,source_file
2024-07-17 15:00:00,1.30284,BUY,0.01,1.3017995982845976,1.3049208034308049,VIRTUAL,2024-07-17 17:00:00,1.3017995982845976,SL,-1.040401715402428,-10.40401715402428,82.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8043118623553411,-0.6786386463999342,0.7842671156644052,0.5445161612396954,0.1557649945920673,0,35.0,45,7.5,10.0,8.0,7.0,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-07-17 17:45:00,1.30133,BUY,0.01,1.300020911951664,1.303948176096672,VIRTUAL,2024-07-17 18:45:00,1.300020911951664,SL,-1.3090880483359602,-13.090880483359602,73.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7622131298262749,-2.2397495378386245,0.7122996529737751,-0.1795880831355991,-0.6724524543149002,0,22.0,45,7.5,10.0,17.0,0.6,1.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-20 18:00:00,1.30199,BUY,0.03,1.300129817828265,1.30571036434347,REAL,2024-08-21 17:00:00,1.30571036434347,TP,11.16109303041002,37.20364343470006,70.19999999999999,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7202936788619347,-1.1592628892407597,0.8761447100465789,-0.5444325460883211,-0.1636974126219286,0,1.0,45,7.5,10.0,12.1,2.1,1.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-21 21:00:00,1.31151,BUY,0.01,1.3101356991661075,1.3142586016677849,VIRTUAL,2024-08-21 22:00:00,1.3101356991661075,SL,-1.37430083389245,-13.7430083389245,78.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7782496669613427,2.648577773243151,0.8684668447411982,0.6775086057245608,1.1399759141223471,0,20.0,45,7.5,10.0,13.2,7.0,3.5,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-21 22:15:00,1.30919,BUY,0.01,1.307795940319976,1.3119781193600486,VIRTUAL,2024-08-22 11:30:00,1.3119781193600486,TP,2.7881193600485243,27.881193600485243,71.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7281894807837058,-1.3819351452777264,0.9161389323814122,0.0856088859492816,0.6111469230474009,0,18.0,45,7.5,10.0,12.1,2.0,2.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-22 11:30:00,1.31232,BUY,0.01,1.3107273566390676,1.3155052867218648,VIRTUAL,2024-08-22 14:30:00,1.3107273566390676,SL,-1.5926433609323445,-15.926433609323444,79.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7156854748783674,5.043663673578712,0.057182918650651,2.251163997077285,5.703736609965649,0,15.0,45,7.5,10.0,9.6,10.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-23 09:45:00,1.31222,BUY,0.01,1.3115465055333455,1.3135669889333088,VIRTUAL,2024-08-23 10:15:00,1.3115465055333455,SL,-0.6734944666544339,-6.73494466654434,93.2,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6925512295902142,2.5515027875994405,0.8872045765966148,1.898318807813848,4.0049899989162006,0,69.0,45,7.5,10.0,13.2,10.0,5.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-23 17:15:00,1.31964,BUY,0.01,1.3166983507382837,1.3255232985234324,VIRTUAL,2024-08-27 21:00:00,1.3255232985234324,TP,5.883298523432501,58.83298523432501,79.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7378280422503795,4.220148948847476,0.389782921888695,3.3791784316930293,11.295894817982228,0,1.0,45,7.5,10.0,9.6,10.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-27 21:15:00,1.32588,BUY,0.01,1.3246897659141343,1.328260468171731,VIRTUAL,2024-08-28 05:45:00,1.3246897659141343,SL,-1.1902340858656046,-11.902340858656046,79.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7420435031960226,1.4537053502477155,0.6352890972512069,0.8764664367925704,-0.1768073071384557,0,47.0,45,7.5,10.0,6.6000000000000005,7.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-28 05:45:00,1.32449,BUY,0.01,1.3238092495454503,1.3258515009090994,VIRTUAL,2024-08-28 08:00:00,1.3238092495454503,SL,-0.6807504545496279,-6.807504545496279,71.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7391927027630002,-2.0790651693817663,0.3690533536997509,0.1830588585322404,-0.6499340804421978,0,82.0,45,7.5,10.0,13.6,2.0,1.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-28 08:00:00,1.32382,BUY,0.01,1.3231799126280968,1.3251001747438065,VIRTUAL,2024-08-28 08:15:00,1.3231799126280968,SL,-0.6400873719032418,-6.400873719032418,71.2,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7499255267878309,-1.640169295405127,0.0359040524467718,0.225501161026218,-1.1452373351045402,0,79.0,45,7.5,10.0,11.2,4.0,1.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-28 08:15:00,1.32289,BUY,0.06,1.3221152576110171,1.3244394847779657,REAL,2024-08-28 09:00:00,1.3221152576110171,SL,-4.648454333896712,-7.747423889827854,84.2,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7430486509684435,-2.677909985367431,0.161978399993094,-0.3207513129635204,0.025673300471726,0,69.0,45,7.5,10.0,16.0,1.2,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-28 10:00:00,1.32342,BUY,0.07,1.3224295492766744,1.3254009014466512,REAL,2024-08-28 11:45:00,1.3224295492766744,SL,-6.933155063279185,-9.904507233255975,71.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7456524046893537,0.1749635662983136,0.7343479190810038,-0.6881186588544719,0.0981028266481289,0,60.0,45,7.5,10.0,2.4,2.1,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-28 20:45:00,1.31701,BUY,0.1,1.315579441690663,1.3198711166186743,REAL,2024-08-29 03:00:00,1.3198711166186743,TP,28.611166186742757,28.611166186742757,71.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7248454155706873,-1.8124928048965845,0.7940595536655903,-0.1608438340441453,0.7541991179168028,0,13.0,45,7.5,10.0,14.0,0.6,2.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-29 03:00:00,1.31993,BUY,0.01,1.3193866614720324,1.3210166770559353,VIRTUAL,2024-08-29 04:00:00,1.3210166770559353,TP,1.0866770559352368,10.866770559352368,73.72,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7473239968862047,1.6129270710579242,0.2584037591213072,1.0915961089578503,0.6100718084598906,0,97.0,45,7.5,10.0,6.720000000000001,10.0,2.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-29 04:00:00,1.32083,BUY,0.01,1.3201938794726462,1.3221022410547074,VIRTUAL,2024-08-29 05:00:00,1.3201938794726462,SL,-0.636120527353734,-6.36120527353734,73.72,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7613079125418902,1.6667815595033375,0.0233355437578119,1.4159138268445457,0.9377362921137165,0,84.0,45,7.5,10.0,6.720000000000001,10.0,2.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-29 09:00:00,1.32224,BUY,0.01,1.3214156529757533,1.3238886940484935,VIRTUAL,2024-08-29 10:00:00,1.3214156529757533,SL,-0.8243470242468298,-8.243470242468298,77.24,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7553355006415042,1.8257865017841268,0.8966071309772803,0.1722382715254321,-0.578697518950944,0,66.0,45,7.5,10.0,9.24,2.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-29 10:00:00,1.32117,BUY,0.01,1.3202565257212937,1.322996948557413,VIRTUAL,2024-08-29 11:00:00,1.3202565257212937,SL,-0.913474278706472,-9.13474278706472,83.60000000000001,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7596380556917411,-1.7369236673767663,0.8932653097718318,-0.3254410828176646,0.2327403197389301,0,59.0,45,7.5,10.0,15.4,1.2,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-29 11:00:00,1.31923,BUY,0.03,1.3176613262444614,1.3223673475110769,REAL,2024-08-29 11:15:00,1.3176613262444614,SL,-4.706021266615457,-15.686737555384855,83.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7349610913627231,-5.066978798936799,0.7732769397091382,-2.173310154054761,5.9952274420910765,0,29.0,45,7.5,10.0,20.0,3.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-29 11:15:00,1.31768,BUY,0.04,1.3157604827452,1.3215190345096,REAL,2024-08-29 15:30:00,1.3157604827452,SL,-7.678069019200429,-19.19517254800107,81.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7443965790645748,-5.075137368623483,0.5302608473272834,-1.687897870123558,3.299307952089229,0,12.0,45,7.5,10.0,18.0,3.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-29 15:30:00,1.31565,BUY,0.08,1.3137115509733748,1.3195268980532504,REAL,2024-08-30 10:30:00,1.3195268980532504,TP,31.015184426003373,38.768980532504216,77.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.777543248756178,-2.81592231040876,0.2964984003478121,-1.3816840913590889,1.0725560697906324,0,23.0,45,7.5,10.0,16.0,3.0,3.5,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-30 10:30:00,1.31949,BUY,0.01,1.3183487505246014,1.3217724989507973,VIRTUAL,2024-08-30 11:45:00,1.3183487505246014,SL,-1.1412494753986202,-11.412494753986202,86.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7671843111219656,4.432818767092543,0.1039638186007149,1.2232111848277345,0.7761825731568504,0,56.00000000000001,45,7.5,10.0,9.6,10.0,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-30 11:45:00,1.31832,BUY,0.01,1.317073724482016,1.320812551035968,VIRTUAL,2024-08-30 13:30:00,1.317073724482016,SL,-1.2462755179840634,-12.462755179840634,70.16,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7806548964236609,0.4601606150793875,0.4012647935382203,0.1241743952192597,-0.1883110427406551,0,47.0,45,7.5,10.0,2.16,2.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-30 13:30:00,1.31705,BUY,0.01,1.3158658649956614,1.3194182700086772,VIRTUAL,2024-08-30 15:30:00,1.3158658649956614,SL,-1.1841350043386711,-11.841350043386711,80.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7468751938821343,-1.992479130657838,0.5197399495015804,0.108375024060553,-0.5734659023275266,0,45.0,45,7.5,10.0,12.6,2.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-08-30 17:00:00,1.31483,BUY,0.03,1.3130263256328512,1.3184373487342975,REAL,2024-08-30 18:30:00,1.3130263256328512,SL,-5.411023101446366,-18.036743671487887,72.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7828576363200189,-1.5402341137799538,0.002506068094278,-1.5637548815214453,2.137718914078817,0,17.0,45,7.5,10.0,11.2,3.0,3.5,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-03 10:00:00,1.31342,BUY,0.08,1.3122894314227458,1.3156811371545087,REAL,2024-09-03 10:45:00,1.3122894314227458,SL,-9.044548618033945,-11.305685772542429,92.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7578076617372317,2.576276025460078,0.7675268073884206,2.0581777872591704,5.508231138669762,0,31.0,45,7.5,10.0,12.0,10.0,5.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-03 10:45:00,1.31221,BUY,0.14,1.3109596061735622,1.314710787652876,REAL,2024-09-03 17:00:00,1.3109596061735622,SL,-17.505513570130304,-12.503938264378789,72.4,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7125821681180751,0.2017959459848673,0.7429613417269038,1.8078785610481904,4.645973255014862,0,13.0,45,7.5,10.0,2.4,10.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-03 17:15:00,1.30939,BUY,0.17,1.307320568842693,1.3135288623146142,REAL,2024-09-04 16:45:00,1.3135288623146142,TP,70.36065934844027,41.388623146141335,75.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.737640441555307,-2.784057105930123,0.1299842587100309,-0.9194609187019084,0.8156497543283905,0,1.0,45,7.5,10.0,16.0,2.1,2.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-05 11:45:00,1.31695,BUY,0.01,1.3156506468818598,1.3195487062362807,VIRTUAL,2024-09-05 12:45:00,1.3156506468818598,SL,-1.299353118140223,-12.99353118140223,75.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7660641366313512,3.15209937074748,0.2291044439888868,0.9004220545616526,1.7406228251228315,0,28.000000000000004,45,7.5,10.0,9.6,7.0,3.5,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-12 22:30:00,1.3118,BUY,0.01,1.3106272580858174,1.3141454838283655,VIRTUAL,2024-09-13 03:15:00,1.3141454838283655,TP,2.3454838283654134,23.454838283654134,75.83999999999999,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7032074473947124,1.6843800030401317,0.8606545932498012,-0.1230242333387508,-0.0941003182133011,0,33.0,45,7.5,10.0,9.24,0.6,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-13 03:15:00,1.31394,BUY,0.01,1.313321459781421,1.3151770804371583,VIRTUAL,2024-09-13 09:30:00,1.313321459781421,SL,-0.618540218579211,-6.18540218579211,74.3,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7204534627989866,-0.912015165455306,0.9611337040592972,0.9044369540370966,1.1081138156151835,0,85.0,45,7.5,10.0,8.8,7.0,3.5,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-13 09:45:00,1.31341,BUY,0.01,1.3125201991965496,1.315189601606901,VIRTUAL,2024-09-13 10:15:00,1.3125201991965496,SL,-0.889800803450358,-8.89800803450358,89.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7545015631266524,-2.879339628361265,0.7515513312142608,0.1053536736015583,0.5777553239064668,0,67.0,45,7.5,10.0,20.0,2.0,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-13 10:15:00,1.31347,BUY,0.01,1.3124221940631862,1.3155656118736276,VIRTUAL,2024-09-13 13:45:00,1.3124221940631862,SL,-1.0478059368137504,-10.478059368137504,86.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7609545708288012,-2.089771886637327,0.6047620539047746,0.098644988174281,0.2669385736672796,0,55.00000000000001,45,7.5,10.0,17.0,2.0,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-13 15:00:00,1.31218,BUY,0.04,1.3109631233044234,1.3146137533911526,REAL,2024-09-13 16:00:00,1.3146137533911526,TP,9.735013564610815,24.337533911527043,76.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7572770500753381,-1.4539155337322287,0.255209612966725,-0.3497707781940596,-0.3755873123470405,0,36.0,45,7.5,10.0,8.8,1.2,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-13 21:15:00,1.31253,BUY,0.01,1.311490243766338,1.314609512467324,VIRTUAL,2024-09-16 05:45:00,1.314609512467324,TP,2.079512467324074,20.79512467324074,76.4,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7782492741132199,-0.8215820259002689,0.0440386566165535,0.2664904889613839,-0.7282307396379224,0,54.0,45,7.5,10.0,6.4,4.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-16 06:45:00,1.316,BUY,0.01,1.3152694987989275,1.3174610024021454,VIRTUAL,2024-09-16 11:00:00,1.3174610024021454,TP,1.461002402145306,14.61002402145306,78.16,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7958242721756724,2.1078843712103525,0.3868487812365969,0.3328902916234625,-0.8158589712613411,0,65.0,45,7.5,10.0,8.16,4.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-16 11:00:00,1.31765,BUY,0.01,1.3166788897156652,1.31959222056867,VIRTUAL,2024-09-16 13:00:00,1.31959222056867,TP,1.9422205686698837,19.422205686698835,76.83999999999999,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7959198236933571,1.803330851610593,0.9334294370491124,-0.03558014040126,0.6735268398496146,0,49.0,45,7.5,10.0,9.24,0.6,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-16 13:00:00,1.31968,BUY,0.01,1.3184547146730887,1.3221305706538224,VIRTUAL,2024-09-17 11:30:00,1.3221305706538224,TP,2.4505706538224814,24.50570653822481,78.33999999999999,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8098271802741367,1.980583735602201,0.9227917370354236,-0.7356770501047177,0.8636642204663025,0,32.0,45,7.5,10.0,9.24,2.1,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-17 16:45:00,1.31882,BUY,0.01,1.3170901414815324,1.3222797170369356,VIRTUAL,2024-09-17 18:15:00,1.3170901414815324,SL,-1.7298585184677415,-17.298585184677417,73.2,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.749608264621575,-3.282512973223056,0.0614247224823328,-0.3856349389475577,-0.4065159221842975,0,1.0,45,7.5,10.0,16.0,1.2,1.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-17 18:15:00,1.31676,BUY,0.01,1.3149406976837823,1.3203986046324352,VIRTUAL,2024-09-17 20:00:00,1.3149406976837823,SL,-1.8193023162176305,-18.193023162176303,76.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7704755984545173,-3.0441009667641645,0.0751055801376576,0.4534222347484896,-0.1643913763287146,0,1.0,45,7.5,10.0,16.0,4.0,1.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-17 20:00:00,1.3149,BUY,0.01,1.313340885730108,1.318018228539784,VIRTUAL,2024-09-18 09:30:00,1.318018228539784,TP,3.1182285397839404,31.182285397839404,76.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7351813230647362,-1.8292431759811143,0.4691226856211995,0.714940463450626,0.478545587799275,0,10.0,45,7.5,10.0,12.6,7.0,2.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-18 09:30:00,1.31762,BUY,0.01,1.3166047341644855,1.319650531671029,VIRTUAL,2024-09-18 10:45:00,1.319650531671029,TP,2.0305316710289567,20.305316710289567,88.16,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7189269949064979,2.259109998104594,0.1235234329444019,2.488766305441179,6.879318420964525,0,60.0,45,7.5,10.0,8.16,10.0,5.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-18 10:45:00,1.31983,BUY,0.01,1.3186367840028106,1.3222164319943788,VIRTUAL,2024-09-18 12:45:00,1.3222164319943788,TP,2.3864319943787127,23.864319943787127,88.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7421846742044739,3.2409283792423484,0.3566868350589216,1.668776406264926,2.9783739742568525,0,38.0,45,7.5,10.0,9.6,10.0,3.5,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-18 12:45:00,1.32254,BUY,0.01,1.3213096898643164,1.3250006202713671,VIRTUAL,2024-09-18 13:45:00,1.3213096898643164,SL,-1.2303101356836432,-12.303101356836432,77.68,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7281393739993429,2.3826584536739874,0.5800254596279818,1.0372814390749323,1.778841222876026,0,24.0,45,7.5,10.0,9.18,10.0,3.5,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-18 13:45:00,1.32116,BUY,0.01,1.3198987536239948,1.3236824927520103,VIRTUAL,2024-09-18 16:00:00,1.3236824927520103,TP,2.522492752010441,25.22492752010441,73.4,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.729611693483784,0.3064064729236819,0.6561280602089385,0.2209148420017554,0.2693116224466969,0,30.0,45,7.5,10.0,2.4,4.0,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-09-18 16:00:00,1.32434,BUY,0.01,1.3228790528269354,1.3272618943461294,VIRTUAL,2024-09-18 17:15:00,1.3228790528269354,SL,-1.4609471730646642,-14.60947173064664,78.4,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7211462200065576,1.723543012306405,0.7819975347157713,1.550931040344766,3.618529530640405,0,29.0,45,7.5,10.0,8.4,10.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
