entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,1000,pnl_pips,confluence_score,confidence,fvg_bias,timeframe,fvg_timeframe,base_lot_size,consecutive_losses_trigger,recovery_multiplier,use_atr_sl_tp,atr_sl_multiplier,atr_tp_multiplier,sl_pips,tp_pips,min_confidence_score,adx_threshold,use_statistical,weight_fvg,weight_fvg_size_atr,weight_hurst,weight_lr_deviation,weight_skewness,weight_kurtosis,weight_obv_div,weight_overlap_count,weight_regime,weight_vwap,weight_obv,weight_volume,hurst,lr_deviation,r2,skewness,kurtosis,obv_divergence,atr_percentile,score_fvg,score_fvg_size_atr,score_hurst,score_lr_deviation,score_skewness,score_kurtosis,score_obv_div,score_overlap_count,score_regime,score_vwap,score_obv,score_volume
6/28/2024 3:45,1.26291,SELL,0.01,1.263554136,1.261621728,VIRTUAL,6/28/2024 5:30,1.263554136,SL,-0.644135769,,-6.441357695,78,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.729604693,-1.801855444,0.676795698,-1.76094136,3.686551936,0,74,50,7.5,0,10.5,10,0,0,0,0,0,0,0
6/28/2024 5:30,1.26369,SELL,0.01,1.264398292,1.262273416,VIRTUAL,6/28/2024 7:15,1.262273416,TP,1.416584119,,14.16584119,81.25,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.739629096,1.277250438,0.717399057,-1.641382798,2.529470671,0,49,50,7.5,0,13.75,10,0,0,0,0,0,0,0
6/28/2024 7:45,1.26233,SELL,0.01,1.262859153,1.261271693,VIRTUAL,6/28/2024 8:00,1.262859153,SL,-0.529153465,,-5.291534649,70.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.757444107,-0.994659904,0.750048761,-0.967998714,1.076114462,0,77,50,7.5,0,6,7,0,0,0,0,0,0,0
6/28/2024 9:45,1.26411,SELL,0.01,1.264743521,1.262842958,VIRTUAL,6/28/2024 10:30,1.264743521,SL,-0.633521032,,-6.335210321,78.625,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.793566607,2.410036022,0.426715269,-0.002262035,-1.081676448,0,71,50,7.5,0,19.125,2,0,0,0,0,0,0,0
6/28/2024 10:30,1.26479,SELL,0.01,1.265581217,1.263207567,VIRTUAL,6/28/2024 12:00,1.263207567,TP,1.582433012,,15.82433012,78.1,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.82785883,2.646135816,0.166424602,0.170460383,-1.08363534,0,54,50,7.5,0,20,0.6,0,0,0,0,0,0,0
7/1/2024 10:00,1.26816,SELL,0.01,1.269358936,1.265762128,VIRTUAL,7/1/2024 17:00,1.269358936,SL,-1.19893618,,-11.9893618,78,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.750168648,1.533593787,0.788168964,1.244940634,2.367556043,0,44,50,7.5,0,17.5,3,0,0,0,0,0,0,0
7/2/2024 10:15,1.26214,SELL,0.01,1.262943272,1.260533456,VIRTUAL,7/2/2024 11:00,1.262943272,SL,-0.803271818,,-8.032718181,82.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.816736983,-3.160068478,0.703884767,-1.560359993,2.724762488,0,60,50,7.5,0,15,10,0,0,0,0,0,0,0
7/3/2024 16:00,1.27324,BUY,0.01,1.272074768,1.275570465,VIRTUAL,7/3/2024 17:00,1.275570465,TP,2.330464893,,23.30464893,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.778990109,3.699010315,0.632484988,0.653171083,-0.198283594,0,17,50,7.5,0,15,7,0,0,0,0,0,0,0
7/3/2024 17:00,1.27741,BUY,0.01,1.275804728,1.280620544,VIRTUAL,7/3/2024 18:00,1.275804728,SL,-1.605271781,,-16.05271781,82.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.754904601,4.507390237,0.633660031,2.195952935,5.559114278,0,6,50,7.5,0,15,10,0,0,0,0,0,0,0
7/3/2024 18:00,1.27674,BUY,0.01,1.275002079,1.280215841,VIRTUAL,7/3/2024 20:00,1.275002079,SL,-1.737920738,,-17.37920738,78,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.785406487,1.917760805,0.70071933,1.56706727,3.744234225,0,1,50,7.5,0,10.5,10,0,0,0,0,0,0,0
7/3/2024 20:00,1.27457,BUY,0.01,1.273360144,1.276989713,VIRTUAL,7/5/2024 6:15,1.276989713,TP,2.419712893,,24.19712893,82.625,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.771693528,-1.414598073,0.835076131,1.744971008,3.800713833,0,10,50,7.5,0,15.125,10,0,0,0,0,0,0,0
7/5/2024 6:15,1.27709,BUY,0.01,1.276554469,1.278161061,VIRTUAL,7/5/2024 8:30,1.276554469,SL,-0.53553071,,-5.355307097,73.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.781122971,2.671159353,0.031798376,0.490472148,-0.571761389,0,36,50,7.5,0,12,4,0,0,0,0,0,0,0
7/5/2024 13:15,1.27873,BUY,0.01,1.278031371,1.280127259,VIRTUAL,7/5/2024 15:30,1.278031371,SL,-0.698629474,,-6.986294741,73.575,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.769145876,1.42922901,0.868013867,0.531339646,-1.031585082,0,10,50,7.5,0,9.075,7,0,0,0,0,0,0,0
7/5/2024 15:30,1.28017,BUY,0.01,1.278605115,1.283299771,VIRTUAL,7/8/2024 15:00,1.283299771,TP,3.129770691,,31.29770691,81,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.741118893,3.20768949,0.868399481,0.886672748,-0.278486947,0,1,50,7.5,0,16.5,7,0,0,0,0,0,0,0
7/8/2024 15:15,1.28371,BUY,0.01,1.282781934,1.285566131,VIRTUAL,7/8/2024 18:30,1.282781934,SL,-0.928065558,,-9.280655578,71.075,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.76178127,2.302563347,0.570524395,-0.577605777,-0.685423285,0,38,50,7.5,0,11.475,2.1,0,0,0,0,0,0,0
7/8/2024 18:30,1.28266,BUY,0.01,1.28183148,1.284317041,VIRTUAL,7/8/2024 20:00,1.28183148,SL,-0.828520403,,-8.285204034,75.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.754044258,-1.824414682,0.698989097,-0.081548976,-0.897758042,0,60,50,7.5,0,17.5,0.6,0,0,0,0,0,0,0
7/8/2024 20:00,1.28203,BUY,0.01,1.281408529,1.283272942,VIRTUAL,7/8/2024 21:00,1.281408529,SL,-0.621470831,,-6.214708306,77.225,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.781108972,-2.042661866,0.511122967,-0.153034289,0.028984666,0,67,50,7.5,0,19.125,0.6,0,0,0,0,0,0,0
7/8/2024 21:00,1.28131,BUY,0.08,1.2806942,1.282541599,REAL,7/8/2024 23:45,1.2806942,SL,-4.926397376,,-6.15799672,75.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.803633513,-2.076400515,0.271459013,-0.000297024,-0.352314765,0,69,50,7.5,0,17,0.6,0,0,0,0,0,0,0
7/9/2024 2:30,1.28144,BUY,0.19,1.281057659,1.282204682,REAL,7/9/2024 3:30,1.281057659,SL,-7.264475406,,-3.823408108,70,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.789435901,1.843440236,0.738543498,0.174338322,-1.150308668,0,99,50,7.5,0,10.5,2,0,0,0,0,0,0,0
7/9/2024 18:30,1.27825,BUY,0.09,1.276694268,1.281361463,REAL,7/10/2024 16:30,1.281361463,TP,28.00317149,,31.11463498,81.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.852787757,-2.598964589,0.12662723,0.326353147,-0.934936609,0,1,50,7.5,0,20,4,0,0,0,0,0,0,0
7/10/2024 16:30,1.28337,BUY,0.01,1.282243059,1.285623882,VIRTUAL,7/11/2024 3:00,1.285623882,TP,2.253881534,,22.53881534,82.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.748157477,4.898296615,0.777850196,3.226416239,10.47371325,0,28,50,7.5,0,15,10,0,0,0,0,0,0,0
7/11/2024 3:00,1.28533,BUY,0.01,1.284977333,1.286035334,VIRTUAL,7/11/2024 4:15,1.284977333,SL,-0.352667108,,-3.526671082,74.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.700997605,-0.695498352,0.714799994,0.659254034,0.306488349,0,94,50,7.5,0,10,7,0,0,0,0,0,0,0
7/11/2024 4:15,1.2851,BUY,0.01,1.284672151,1.285955699,VIRTUAL,7/11/2024 5:00,1.285955699,TP,0.855698564,,8.556985642,75.25,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.684514345,-1.054351004,0.667434754,0.2780193,-0.373966546,0,78,50,7.5,0,13.75,4,0,0,0,0,0,0,0
7/11/2024 5:00,1.2864,BUY,0.01,1.285872464,1.287455073,VIRTUAL,7/11/2024 7:30,1.285872464,SL,-0.527536259,,-5.275362586,81.525,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.668750349,2.483416488,0.832972225,1.022259808,1.111890545,0,56,50,7.5,0,14.025,10,0,0,0,0,0,0,0
7/11/2024 7:30,1.2859,BUY,0.01,1.285532213,1.286635575,VIRTUAL,7/11/2024 9:00,1.286635575,TP,0.735574893,,7.355748935,82.625,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.694296867,-1.252715259,0.885810237,1.359904209,1.57448345,0,77,50,7.5,0,15.125,10,0,0,0,0,0,0,0
7/11/2024 11:00,1.28713,BUY,0.01,1.286344644,1.288700712,VIRTUAL,7/11/2024 15:30,1.288700712,TP,1.570712199,,15.70712199,72.25,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.700621865,2.037839407,0.796136752,0.015186823,-0.06734304,0,31,50,7.5,0,12.75,2,0,0,0,0,0,0,0
7/11/2024 15:30,1.2944,BUY,0.01,1.292284555,1.29863089,VIRTUAL,7/11/2024 16:15,1.292284555,SL,-2.115445058,,-21.15445058,81,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.684944833,6.274165318,0.510129417,3.942134999,14.08229056,0,1,50,7.5,0,13.5,10,0,0,0,0,0,0,0
7/11/2024 16:15,1.29152,BUY,0.01,1.289019217,1.296521566,VIRTUAL,7/12/2024 14:30,1.296521566,TP,5.001566099,,50.01566099,76.95,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.680628904,1.55464561,0.542887164,3.572692446,12.42857359,0,1,50,7.5,0,9.45,10,0,0,0,0,0,0,0
7/12/2024 16:30,1.29599,BUY,0.01,1.294378047,1.299213907,VIRTUAL,7/15/2024 16:45,1.299213907,TP,3.223906538,,32.23906538,70.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.773650129,-0.81499799,0.863944347,-0.793822459,1.000759369,0,19,50,7.5,0,11,2.1,0,0,0,0,0,0,0
7/16/2024 8:00,1.2961,BUY,0.01,1.295739804,1.296820391,VIRTUAL,7/16/2024 8:15,1.295739804,SL,-0.360195554,,-3.601955541,73.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.801581381,-0.78794509,0.49407919,0.772846945,-0.114695922,0,100,50,7.5,0,9,7,0,0,0,0,0,0,0
7/16/2024 8:15,1.29569,BUY,0.01,1.295285831,1.296498339,VIRTUAL,7/16/2024 9:30,1.295285831,SL,-0.40416948,,-4.041694802,80.625,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.782903632,-2.322699938,0.491960644,0.220245661,0.022098562,0,97,50,7.5,0,19.125,4,0,0,0,0,0,0,0
7/16/2024 9:30,1.29517,BUY,0.01,1.294610379,1.296289242,VIRTUAL,7/16/2024 10:15,1.296289242,TP,1.11924161,,11.1924161,83.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.792647154,-3.288889318,0.650831804,-0.461604716,0.253433197,0,74,50,7.5,0,25,1.2,0,0,0,0,0,0,0
7/16/2024 10:15,1.29641,BUY,0.01,1.295729183,1.297771634,VIRTUAL,7/16/2024 11:45,1.295729183,SL,-0.680816862,,-6.808168618,70.85,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.800244937,2.05337981,0.630790606,-0.159652107,-0.064695952,0,58,50,7.5,0,12.75,0.6,0,0,0,0,0,0,0
7/16/2024 22:30,1.29729,BUY,0.01,1.296655183,1.298559633,VIRTUAL,7/17/2024 0:00,1.296655183,SL,-0.634816636,,-6.34816636,71.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.778542465,2.006299198,0.053175984,0.316973086,-0.333766309,0,64,50,7.5,0,10.2,4,0,0,0,0,0,0,0
7/17/2024 9:30,1.29856,BUY,0.01,1.297503773,1.300672454,VIRTUAL,7/17/2024 10:30,1.300672454,TP,2.112453562,,21.12453562,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.802847203,3.009863717,0.147629494,1.327412464,2.339519374,0,34,50,7.5,0,12,10,0,0,0,0,0,0,0
7/17/2024 10:30,1.30111,BUY,0.01,1.299702898,1.303924203,VIRTUAL,7/17/2024 12:30,1.303924203,TP,2.814203381,,28.14203381,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.82408274,4.410031783,0.217533991,1.426316855,1.240693418,0,11,50,7.5,0,12,10,0,0,0,0,0,0,0
7/17/2024 12:30,1.30412,BUY,0.01,1.302816877,1.306726245,VIRTUAL,7/17/2024 15:00,1.302816877,SL,-1.303122569,,-13.03122569,75.975,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.778887157,2.491407545,0.535832437,0.679417131,-0.469326224,0,4,50,7.5,0,11.475,7,0,0,0,0,0,0,0
7/17/2024 15:00,1.30284,BUY,0.01,1.301799598,1.304920803,VIRTUAL,7/17/2024 17:00,1.301799598,SL,-1.040401715,,-10.40401715,74.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.804311862,-0.678638646,0.784267116,0.544516161,0.155764995,0,35,50,7.5,0,10,7,0,0,0,0,0,0,0
7/17/2024 17:45,1.30133,BUY,0.01,1.300020912,1.303948176,VIRTUAL,7/17/2024 18:45,1.300020912,SL,-1.309088048,,-13.09088048,79.35,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.76221313,-2.239749538,0.712299653,-0.179588083,-0.672452454,0,22,50,7.5,0,21.25,0.6,0,0,0,0,0,0,0
8/20/2024 15:45,1.30272,BUY,0.03,1.301245596,1.305668809,REAL,8/21/2024 10:45,1.301245596,SL,-4.423212893,,-14.74404298,71.45,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.780702186,2.412119545,0.673829348,-0.461840206,-0.048067631,0,13,50,7.5,0,12.75,1.2,0,0,0,0,0,0,0
8/21/2024 17:00,1.30583,BUY,0.05,1.304240401,1.309009199,REAL,8/21/2024 19:30,1.309009199,TP,15.89599447,,31.79198895,70.975,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.757823263,2.461388859,0.400637152,0.020942337,-0.750504247,0,20,50,7.5,0,11.475,2,0,0,0,0,0,0,0
8/21/2024 20:00,1.30951,BUY,0.01,1.308130154,1.312269693,VIRTUAL,8/22/2024 9:00,1.308130154,SL,-1.379846284,,-13.79846284,71.45,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.800099787,2.051503185,0.790468035,-0.207812797,-0.062218134,0,8,50,7.5,0,12.75,1.2,0,0,0,0,0,0,0
8/22/2024 9:30,1.30879,BUY,0.01,1.308046136,1.310277728,VIRTUAL,8/22/2024 10:15,1.310277728,TP,1.487727503,,14.87727503,74.925,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.717322314,1.086614991,0.439823638,1.070213049,3.154733209,0,65,50,7.5,0,7.425,10,0,0,0,0,0,0,0
8/22/2024 10:15,1.30967,BUY,0.01,1.30869699,1.31161602,VIRTUAL,8/22/2024 10:30,1.30869699,SL,-0.973009974,,-9.730099738,76.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.716186455,2.548672677,0.151302892,0.657258523,1.280226937,0,58,50,7.5,0,12,7,0,0,0,0,0,0,0
8/22/2024 10:30,1.30931,BUY,0.01,1.308242725,1.311444551,VIRTUAL,8/22/2024 11:30,1.311444551,TP,2.134550621,,21.34550621,72.9,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.742531033,1.615308116,0.071221208,0.733866467,1.057623561,0,55,50,7.5,0,8.4,7,0,0,0,0,0,0,0
8/22/2024 11:30,1.31232,BUY,0.01,1.310727357,1.315505287,VIRTUAL,8/22/2024 14:30,1.310727357,SL,-1.592643361,,-15.92643361,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.715685475,5.043663674,0.057182919,2.251163997,5.70373661,0,15,50,7.5,0,12,10,0,0,0,0,0,0,0
8/23/2024 9:45,1.31222,BUY,0.01,1.311546506,1.313566989,VIRTUAL,8/23/2024 10:15,1.311546506,SL,-0.673494467,,-6.734944667,84,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.69255123,2.551502788,0.887204577,1.898318808,4.004989999,0,69,50,7.5,0,16.5,10,0,0,0,0,0,0,0
8/23/2024 17:15,1.31964,BUY,0.01,1.316698351,1.325523299,VIRTUAL,8/27/2024 21:00,1.325523299,TP,5.883298523,,58.83298523,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.737828042,4.220148949,0.389782922,3.379178432,11.29589482,0,1,50,7.5,0,12,10,0,0,0,0,0,0,0
8/27/2024 21:15,1.32588,BUY,0.01,1.324689766,1.328260468,VIRTUAL,8/28/2024 5:45,1.324689766,SL,-1.190234086,,-11.90234086,72.75,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.742043503,1.45370535,0.635289097,0.876466437,-0.176807307,0,47,50,7.5,0,8.25,7,0,0,0,0,0,0,0
8/28/2024 5:45,1.32449,BUY,0.01,1.32380925,1.325851501,VIRTUAL,8/28/2024 8:00,1.32380925,SL,-0.680750455,,-6.807504545,76.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.739192703,-2.079065169,0.369053354,0.183058859,-0.64993408,0,82,50,7.5,0,17,2,0,0,0,0,0,0,0
8/28/2024 8:00,1.32382,BUY,0.01,1.323179913,1.325100175,VIRTUAL,8/28/2024 8:15,1.323179913,SL,-0.640087372,,-6.400873719,75.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.749925527,-1.640169295,0.035904052,0.225501161,-1.145237335,0,79,50,7.5,0,14,4,0,0,0,0,0,0,0
8/28/2024 8:15,1.32289,BUY,0.06,1.322115258,1.324439485,REAL,8/28/2024 9:00,1.322115258,SL,-4.648454334,,-7.74742389,78.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.743048651,-2.677909985,0.1619784,-0.320751313,0.0256733,0,69,50,7.5,0,20,1.2,0,0,0,0,0,0,0
8/28/2024 16:45,1.31955,BUY,0.05,1.318100315,1.32244937,REAL,8/28/2024 17:45,1.32244937,TP,14.49684892,,28.99369785,73.825,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.741854571,-1.468885332,0.851364103,-0.214225546,-0.421166753,0,28,50,7.5,0,15.125,1.2,0,0,0,0,0,0,0
8/28/2024 20:45,1.31701,BUY,0.01,1.315579442,1.319871117,VIRTUAL,8/29/2024 3:00,1.319871117,TP,2.861116619,,28.61116619,75.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.724845416,-1.812492805,0.794059554,-0.160843834,0.754199118,0,13,50,7.5,0,17.5,0.6,0,0,0,0,0,0,0
8/29/2024 3:00,1.31993,BUY,0.01,1.319386661,1.321016677,VIRTUAL,8/29/2024 4:00,1.321016677,TP,1.086677056,,10.86677056,75.9,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.747323997,1.612927071,0.258403759,1.091596109,0.610071808,0,97,50,7.5,0,8.4,10,0,0,0,0,0,0,0
8/29/2024 4:00,1.32083,BUY,0.01,1.320193879,1.322102241,VIRTUAL,8/29/2024 5:00,1.320193879,SL,-0.636120527,,-6.361205274,75.9,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.761307913,1.66678156,0.023335544,1.415913827,0.937736292,0,84,50,7.5,0,8.4,10,0,0,0,0,0,0,0
8/29/2024 9:00,1.32224,BUY,0.01,1.321415653,1.323888694,VIRTUAL,8/29/2024 10:00,1.321415653,SL,-0.824347024,,-8.243470242,71.05,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.755335501,1.825786502,0.896607131,0.172238272,-0.578697519,0,66,50,7.5,0,11.55,2,0,0,0,0,0,0,0
8/29/2024 10:00,1.32117,BUY,0.01,1.320256526,1.322996949,VIRTUAL,8/29/2024 11:00,1.320256526,SL,-0.913474279,,-9.134742787,77.95,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.759638056,-1.736923667,0.89326531,-0.325441083,0.23274032,0,59,50,7.5,0,19.25,1.2,0,0,0,0,0,0,0
8/29/2024 11:00,1.31923,BUY,0.03,1.317661326,1.322367348,REAL,8/29/2024 11:15,1.317661326,SL,-4.706021267,,-15.68673756,85.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.734961091,-5.066978799,0.77327694,-2.173310154,5.995227442,0,29,50,7.5,0,25,3,0,0,0,0,0,0,0
8/29/2024 11:15,1.31768,BUY,0.04,1.315760483,1.321519035,REAL,8/29/2024 15:30,1.315760483,SL,-7.678069019,,-19.19517255,83,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.744396579,-5.075137369,0.530260847,-1.68789787,3.299307952,0,12,50,7.5,0,22.5,3,0,0,0,0,0,0,0
8/29/2024 15:30,1.31565,BUY,0.08,1.313711551,1.319526898,REAL,8/30/2024 10:30,1.319526898,TP,31.01518443,,38.76898053,80.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.777543249,-2.81592231,0.2964984,-1.381684091,1.07255607,0,23,50,7.5,0,20,3,0,0,0,0,0,0,0
