entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,pnl_pips,confluence_score,confidence,fvg_bias,timeframe,fvg_timeframe,base_lot_size,consecutive_losses_trigger,recovery_multiplier,use_atr_sl_tp,atr_sl_multiplier,atr_tp_multiplier,sl_pips,tp_pips,min_confidence_score,adx_threshold,weight_fvg,weight_vwap,weight_obv,weight_volume
2024-03-06 19:45:00,1.27443,BUY,0.01,1.273028352557683,1.2772332948846334,VIRTUAL,2024-03-06 23:30:00,1.273028352557683,SL,-1.4016474423168557,-14.016474423168557,74.0,HIGH,BULLISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-07 00:00:00,1.27275,BUY,0.01,1.2717855043367572,1.2746789913264858,VIRTUAL,2024-03-07 11:15:00,1.2746789913264858,TP,1.9289913264857184,19.289913264857184,82.5,HIGH,BULLISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-07 13:15:00,1.2759,BUY,0.01,1.2750436955638353,1.2776126088723296,VIRTUAL,2024-03-07 13:45:00,1.2750436955638353,SL,-0.85630443616469,-8.563044361646899,93.5,HIGH,BULLISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-07 18:00:00,1.27863,BUY,0.01,1.2770985626912565,1.2816928746174865,VIRTUAL,2024-03-08 02:00:00,1.2816928746174865,TP,3.062874617486555,30.62874617486555,70.0,HIGH,BULLISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-08 15:30:00,1.28826,BUY,0.01,1.285892162206797,1.292995675586406,VIRTUAL,2024-03-08 18:15:00,1.285892162206797,SL,-2.3678377932030426,-23.678377932030426,76.5,HIGH,BULLISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-08 18:15:00,1.28556,BUY,0.01,1.283522863294273,1.2896342734114543,VIRTUAL,2024-03-11 11:45:00,1.283522863294273,SL,-2.0371367057270273,-20.371367057270273,73.0,HIGH,BULLISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-11 11:45:00,1.28366,BUY,0.01,1.2827285266217765,1.2855229467564473,VIRTUAL,2024-03-11 15:45:00,1.2827285266217765,SL,-0.931473378223524,-9.31473378223524,82.65,HIGH,BULLISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-20 12:00:00,1.26954,SELL,0.01,1.2707576465307937,1.2671047069384123,VIRTUAL,2024-03-20 17:00:00,1.2707576465307937,SL,-1.2176465307938145,-12.176465307938145,73.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-20 17:00:00,1.27067,SELL,0.06,1.2716919502863273,1.2686260994273453,REAL,2024-03-20 19:00:00,1.2716919502863273,SL,-6.1317017179640665,-10.219502863273444,80.65,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-20 19:15:00,1.27161,SELL,0.14,1.2724997174738342,1.2698305650523314,REAL,2024-03-20 21:00:00,1.2724997174738342,SL,-12.456044633679664,-8.897174738342617,79.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-20 21:30:00,1.27607,SELL,0.12,1.2782541473671798,1.2717017052656405,REAL,2024-03-20 22:30:00,1.2782541473671798,SL,-26.20976840615707,-21.841473671797562,70.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-21 20:30:00,1.2657,SELL,0.35,1.2671781008685121,1.262743798262976,REAL,2024-03-22 03:30:00,1.2671781008685121,SL,-51.73353039792272,-14.781008685120778,73.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-22 03:45:00,1.26735,SELL,1.94,1.267880430950602,1.266289138098796,REAL,2024-03-22 04:30:00,1.266289138098796,TP,205.80720883358072,10.608619012040243,70.65,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-22 04:30:00,1.26596,SELL,0.01,1.2666995486810289,1.264480902637942,VIRTUAL,2024-03-22 05:00:00,1.264480902637942,TP,1.4790973620579795,14.790973620579795,99.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-22 05:00:00,1.26444,SELL,0.01,1.2653893498981952,1.2625413002036099,VIRTUAL,2024-03-22 09:45:00,1.2625413002036099,TP,1.8986997963901242,18.986997963901242,84.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-22 09:45:00,1.26269,SELL,0.01,1.2636020296695334,1.2608659406609333,VIRTUAL,2024-03-22 10:30:00,1.2608659406609333,TP,1.8240593390668192,18.24059339066819,75.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-22 10:30:00,1.26018,SELL,0.01,1.2614157597582119,1.2577084804835765,VIRTUAL,2024-03-22 13:00:00,1.2577084804835765,TP,2.471519516423548,24.71519516423548,75.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-22 14:00:00,1.25875,SELL,0.01,1.259941955490964,1.2563660890180721,VIRTUAL,2024-03-22 15:15:00,1.259941955490964,SL,-1.1919554909640695,-11.919554909640695,74.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-22 15:15:00,1.26086,SELL,0.01,1.2622477206783296,1.258084558643341,VIRTUAL,2024-03-22 16:45:00,1.2622477206783296,SL,-1.3877206783294849,-13.877206783294849,73.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-22 20:30:00,1.2594,SELL,0.01,1.2604639683771588,1.2572720632456826,VIRTUAL,2024-03-25 04:15:00,1.2604639683771588,SL,-1.0639683771587194,-10.639683771587194,85.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-25 06:00:00,1.26141,SELL,0.01,1.2620559453225793,1.2601181093548415,VIRTUAL,2024-03-25 10:30:00,1.2601181093548415,TP,1.2918906451584444,12.918906451584444,78.65,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-25 10:45:00,1.26024,SELL,0.01,1.261066197870352,1.2585876042592965,VIRTUAL,2024-03-25 11:15:00,1.261066197870352,SL,-0.8261978703518748,-8.261978703518746,90.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-25 11:15:00,1.26128,SELL,0.01,1.2622822997337309,1.2592754005325382,VIRTUAL,2024-03-25 13:15:00,1.2622822997337309,SL,-1.0022997337308936,-10.022997337308936,86.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-27 04:15:00,1.26171,SELL,0.01,1.2622300366491828,1.260669926701635,VIRTUAL,2024-03-27 10:00:00,1.2622300366491828,SL,-0.5200366491826536,-5.200366491826536,76.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-27 10:30:00,1.26287,SELL,0.01,1.2636196643424102,1.2613706713151793,VIRTUAL,2024-03-27 12:15:00,1.2636196643424102,SL,-0.7496643424103056,-7.4966434241030555,83.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-27 16:30:00,1.26081,SELL,0.04,1.2619364585120678,1.2585570829758643,REAL,2024-03-27 17:00:00,1.2619364585120678,SL,-4.505834048271318,-11.264585120678294,84.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-28 00:00:00,1.26305,SELL,0.1,1.263843313185412,1.2614633736291758,REAL,2024-03-28 00:30:00,1.263843313185412,SL,-7.933131854120923,-7.933131854120923,99.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-28 00:30:00,1.26371,SELL,0.2,1.264504266348154,1.262121467303692,REAL,2024-03-28 01:00:00,1.262121467303692,TP,31.770653926161966,15.885326963080981,99.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-28 01:00:00,1.26187,SELL,0.01,1.2628895156126134,1.259830968774773,VIRTUAL,2024-03-28 05:00:00,1.2628895156126134,SL,-1.0195156126133753,-10.195156126133753,102.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-28 10:30:00,1.26171,SELL,0.01,1.2625231073508811,1.260083785298238,VIRTUAL,2024-03-28 12:00:00,1.260083785298238,TP,1.626214701762052,16.26214701762052,86.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-28 12:00:00,1.25929,SELL,0.01,1.2603182891982836,1.2572334216034329,VIRTUAL,2024-03-28 13:00:00,1.2603182891982836,SL,-1.0282891982835718,-10.282891982835718,84.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-28 13:00:00,1.26032,SELL,0.01,1.2613875956107097,1.2581848087785807,VIRTUAL,2024-03-28 13:30:00,1.2613875956107097,SL,-1.0675956107095708,-10.675956107095708,71.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-28 13:45:00,1.26148,SELL,0.01,1.2625878807575492,1.2592642384849013,VIRTUAL,2024-03-28 14:15:00,1.2625878807575492,SL,-1.1078807575493066,-11.078807575493066,71.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-28 14:15:00,1.26233,SELL,0.01,1.2634093415467815,1.260171316906437,VIRTUAL,2024-03-28 15:45:00,1.2634093415467815,SL,-1.079341546781576,-10.793415467815759,75.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-28 16:00:00,1.26384,SELL,0.03,1.2653030130469403,1.26091397390612,REAL,2024-03-28 17:00:00,1.2653030130469403,SL,-4.389039140820561,-14.63013046940187,77.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-28 17:00:00,1.26408,SELL,0.06,1.2656454092964673,1.2609491814070655,REAL,2024-03-29 14:00:00,1.2609491814070655,TP,18.784911557607753,31.308185929346255,70.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-29 14:00:00,1.26101,SELL,0.01,1.2616369066986377,1.2597561866027245,VIRTUAL,2024-03-29 14:15:00,1.2616369066986377,SL,-0.6269066986377414,-6.269066986377414,79.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-29 18:00:00,1.26371,SELL,0.01,1.264558550175113,1.2620128996497744,VIRTUAL,2024-03-29 20:15:00,1.2620128996497744,TP,1.6971003502257442,16.971003502257442,80.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-03-29 21:00:00,1.26169,SELL,0.01,1.2622591726335755,1.260551654732849,VIRTUAL,2024-03-29 23:15:00,1.2622591726335755,SL,-0.5691726335754765,-5.691726335754765,82.4,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-01 00:00:00,1.26212,SELL,0.01,1.2637870047050068,1.258785990589986,VIRTUAL,2024-04-01 01:00:00,1.2637870047050068,SL,-1.667004705006914,-16.670047050069137,82.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-01 01:00:00,1.26371,SELL,0.01,1.2654444551383646,1.2602410897232712,VIRTUAL,2024-04-01 16:30:00,1.2602410897232712,TP,3.4689102767289093,34.68910276728909,80.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-01 16:30:00,1.26028,SELL,0.01,1.2611420486907656,1.258555902618469,VIRTUAL,2024-04-01 17:00:00,1.258555902618469,TP,1.7240973815311202,17.2409738153112,79.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-01 17:00:00,1.25785,SELL,0.01,1.2592301610166194,1.255089677966761,VIRTUAL,2024-04-01 18:15:00,1.255089677966761,TP,2.760322033238838,27.60322033238838,76.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-01 18:15:00,1.25518,SELL,0.01,1.2565565964172427,1.2524268071655145,VIRTUAL,2024-04-02 12:00:00,1.2565565964172427,SL,-1.3765964172427483,-13.76596417242748,76.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-02 13:00:00,1.25658,SELL,0.01,1.2574952779319901,1.2547494441360199,VIRTUAL,2024-04-02 14:45:00,1.2574952779319901,SL,-0.9152779319900884,-9.152779319900883,70.65,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-02 14:45:00,1.25735,SELL,0.01,1.2583826955807675,1.255284608838465,VIRTUAL,2024-04-02 16:00:00,1.255284608838465,TP,2.065391161534924,20.65391161534924,76.8,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-03 07:15:00,1.25809,SELL,0.01,1.2586299541343522,1.2570100917312954,VIRTUAL,2024-04-03 10:00:00,1.2570100917312954,TP,1.0799082687045214,10.799082687045214,81.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-03 10:15:00,1.25668,SELL,0.01,1.257390363970079,1.2552592720598423,VIRTUAL,2024-04-03 11:15:00,1.257390363970079,SL,-0.7103639700789531,-7.103639700789532,75.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-03 11:15:00,1.25751,SELL,0.01,1.258315781439001,1.2558984371219981,VIRTUAL,2024-04-03 12:15:00,1.258315781439001,SL,-0.8057814390010077,-8.057814390010076,81.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-03 17:30:00,1.26208,SELL,0.01,1.2639485786759777,1.258342842648045,VIRTUAL,2024-04-03 19:15:00,1.2639485786759777,SL,-1.8685786759775613,-18.685786759775613,74.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-03 22:15:00,1.26462,SELL,0.01,1.2655176673112531,1.2628246653774942,VIRTUAL,2024-04-04 02:30:00,1.2655176673112531,SL,-0.8976673112530698,-8.976673112530698,74.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-04 08:15:00,1.26576,SELL,0.12,1.2661799125306887,1.2649201749386223,REAL,2024-04-04 10:15:00,1.2661799125306887,SL,-5.0389503682648495,-4.199125306887375,70.4,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-04 10:30:00,1.26636,SELL,0.1,1.2672525706683304,1.264574858663339,REAL,2024-04-04 16:15:00,1.2672525706683304,SL,-8.925706683304837,-8.925706683304835,90.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-04 17:45:00,1.26683,SELL,0.15,1.2680693647401053,1.264351270519789,REAL,2024-04-04 22:15:00,1.264351270519789,TP,37.18094220316326,24.78729480210884,71.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-04 22:15:00,1.26416,SELL,0.01,1.26508444663623,1.2623111067275399,VIRTUAL,2024-04-05 05:15:00,1.2623111067275399,TP,1.8488932724600726,18.488932724600726,77.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-05 05:15:00,1.26247,SELL,0.01,1.263314728251706,1.2607805434965877,VIRTUAL,2024-04-05 11:30:00,1.263314728251706,SL,-0.8447282517061172,-8.447282517061172,76.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-05 11:30:00,1.26394,SELL,0.01,1.2649449154526604,1.2619301690946794,VIRTUAL,2024-04-05 15:30:00,1.2619301690946794,TP,2.0098309053206975,20.098309053206975,72.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-05 15:30:00,1.26002,SELL,0.01,1.2619710676047198,1.25611786479056,VIRTUAL,2024-04-05 17:45:00,1.2619710676047198,SL,-1.9510676047198585,-19.510676047198583,86.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-10 15:00:00,1.27004,SELL,0.01,1.2708481698060683,1.2684236603878634,VIRTUAL,2024-04-10 15:30:00,1.2684236603878634,TP,1.6163396121366969,16.16339612136697,79.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-10 15:30:00,1.26004,SELL,0.01,1.262974091987669,1.2541718160246618,VIRTUAL,2024-04-10 18:30:00,1.2541718160246618,TP,5.868183975338281,58.68183975338281,76.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-10 18:30:00,1.25399,SELL,0.01,1.2564398395624823,1.2490903208750355,VIRTUAL,2024-04-11 11:00:00,1.2564398395624823,SL,-2.4498395624823477,-24.498395624823477,76.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-11 13:15:00,1.25391,SELL,0.01,1.2550035540279738,1.2517228919440526,VIRTUAL,2024-04-11 15:30:00,1.2550035540279738,SL,-1.093554027973731,-10.93554027973731,89.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-11 15:30:00,1.2555,SELL,0.01,1.2572786814313834,1.2519426371372333,VIRTUAL,2024-04-11 16:00:00,1.2572786814313834,SL,-1.7786814313833776,-17.786814313833776,78.4,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-11 18:45:00,1.25342,SELL,0.01,1.2553543785341201,1.24955124293176,VIRTUAL,2024-04-11 20:45:00,1.2553543785341201,SL,-1.9343785341201514,-19.343785341201514,72.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-12 08:45:00,1.25386,SELL,0.13,1.2544220467189904,1.252735906562019,REAL,2024-04-12 09:30:00,1.252735906562019,TP,14.613214693753429,11.24093437981033,76.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-12 09:30:00,1.25214,SELL,0.01,1.253045844930851,1.2503283101382983,VIRTUAL,2024-04-12 12:15:00,1.2503283101382983,TP,1.8116898617017707,18.116898617017707,90.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-12 18:30:00,1.24569,SELL,0.01,1.2474064846926223,1.2422570306147553,VIRTUAL,2024-04-15 09:15:00,1.2474064846926223,SL,-1.716484692622311,-17.16484692622311,72.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-15 14:00:00,1.24968,SELL,0.01,1.2508392606608,1.2473614786783993,VIRTUAL,2024-04-15 15:30:00,1.2473614786783993,TP,2.3185213216005973,23.185213216005973,73.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-15 15:30:00,1.24688,SELL,0.01,1.2483704101733573,1.2438991796532857,VIRTUAL,2024-04-15 16:00:00,1.2483704101733573,SL,-1.4904101733572706,-14.904101733572706,70.4,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-15 17:00:00,1.2459,SELL,0.01,1.2477051351254609,1.2422897297490783,VIRTUAL,2024-04-16 05:30:00,1.2422897297490783,TP,3.6102702509217544,36.10270250921754,71.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-16 05:45:00,1.24248,SELL,0.01,1.2433050802814165,1.2408298394371673,VIRTUAL,2024-04-16 07:45:00,1.2433050802814165,SL,-0.8250802814164793,-8.250802814164793,76.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-16 08:15:00,1.24381,SELL,0.01,1.2444488317058318,1.2425323365883367,VIRTUAL,2024-04-16 09:00:00,1.2444488317058318,SL,-0.6388317058316773,-6.3883170583167725,75.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-16 09:00:00,1.24207,SELL,0.01,1.2431766913356184,1.2398566173287633,VIRTUAL,2024-04-16 09:45:00,1.2431766913356184,SL,-1.1066913356183594,-11.066913356183594,96.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-16 09:45:00,1.2431,SELL,0.01,1.2443474817375864,1.2406050365248276,VIRTUAL,2024-04-16 10:00:00,1.2443474817375864,SL,-1.2474817375862646,-12.474817375862646,93.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-16 10:00:00,1.2435,SELL,0.04,1.2448631508392414,1.2407736983215172,REAL,2024-04-16 11:30:00,1.2448631508392414,SL,-5.452603356965291,-13.631508392413227,102.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-16 15:30:00,1.24693,SELL,0.07,1.2483111656170052,1.24416766876599,REAL,2024-04-16 17:30:00,1.24416766876599,TP,19.33631863807106,27.623312340101513,74.65,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-17 08:15:00,1.24199,SELL,0.01,1.242601727684149,1.2407665446317016,VIRTUAL,2024-04-17 09:00:00,1.242601727684149,SL,-0.6117276841490771,-6.117276841490771,71.3,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-17 09:00:00,1.24417,SELL,0.01,1.2451599809546892,1.2421900380906217,VIRTUAL,2024-04-17 09:30:00,1.2451599809546892,SL,-0.9899809546891625,-9.899809546891625,80.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-17 09:30:00,1.24681,SELL,0.01,1.248246652361522,1.2439366952769557,VIRTUAL,2024-04-17 19:00:00,1.2439366952769557,TP,2.8733047230442565,28.733047230442565,84.0,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-17 21:30:00,1.24628,SELL,0.01,1.2479257775121557,1.242988444975689,VIRTUAL,2024-04-18 09:15:00,1.2479257775121557,SL,-1.6457775121556661,-16.45777512155666,70.4,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-18 09:15:00,1.24833,SELL,0.01,1.249082811258791,1.246824377482418,VIRTUAL,2024-04-18 10:00:00,1.246824377482418,TP,1.505622517582017,15.05622517582017,70.65,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-18 10:00:00,1.24672,SELL,0.01,1.2476271989142411,1.2449056021715177,VIRTUAL,2024-04-18 10:30:00,1.2476271989142411,SL,-0.9071989142410698,-9.071989142410697,82.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-18 10:30:00,1.24761,SELL,0.01,1.2486930071844746,1.245443985631051,VIRTUAL,2024-04-18 15:30:00,1.245443985631051,TP,2.166014368949032,21.66014368949032,82.65,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-18 16:30:00,1.24418,SELL,0.01,1.2459874327106324,1.2405651345787354,VIRTUAL,2024-04-18 18:15:00,1.2459874327106324,SL,-1.8074327106323285,-18.074327106323285,83.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-18 18:15:00,1.2464,SELL,0.01,1.2481526070166735,1.2428947859666528,VIRTUAL,2024-04-19 00:00:00,1.2428947859666528,TP,3.505214033347137,35.05214033347137,75.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
2024-04-19 00:00:00,1.24363,SELL,0.01,1.2444137427403579,1.242062514519284,VIRTUAL,2024-04-19 04:15:00,1.242062514519284,TP,1.5674854807159466,15.674854807159466,85.5,HIGH,BEARISH_BIAS,M15,H1,0.01,4,2.0,True,1.5,3.0,50,100,70.0,35.0,50,0,0,0
